prompt_id,job_type,status,start_utc,end_utc,exec_seconds,model,loras,width,height,megapixels,steps,reference_image,edit,model_swap,cached_nodes,cache_replay,output_file,in_book
e70ce47f-cd8c-46f8-ae59-c71b6d02d3aa,klein,success,2026-09-25T13:36:58.315+00:00,2026-09-25T13:37:06.956+00:00,8.64,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00075_.png,True
19f93965-a750-4395-8e1d-d18bc621b686,klein,success,2026-09-25T13:37:24.690+00:00,2026-09-25T13:37:33.151+00:00,8.46,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00076_.png,False
875f75f7-ec76-4174-9e8a-8a9e572b4ba4,klein,success,2026-09-25T13:37:49.416+00:00,2026-09-25T13:37:58.026+00:00,8.61,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00077_.png,True
f040d2ba-46f8-47b1-a389-888c0625b157,klein,success,2026-09-25T13:38:17.370+00:00,2026-09-25T13:38:25.833+00:00,8.46,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00078_.png,False
8767523f-8b9a-434f-a702-421975990c41,klein,success,2026-09-25T13:38:41.787+00:00,2026-09-25T13:38:50.279+00:00,8.49,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00079_.png,False
a273144b-a1ea-42e7-b320-9b1082f7912c,qwen_edit,success,2026-09-25T13:39:04.416+00:00,2026-09-25T13:40:00.710+00:00,56.29,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00117_.png,True
c56a53c4-21e1-4a48-8ffc-b97d57bb338c,klein,success,2026-09-25T13:40:47.480+00:00,2026-09-25T13:41:01.370+00:00,13.89,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,True,0,False,halo_klein_00080_.png,False
d3fa7d95-8395-4d2e-9f2b-1785b6326859,qwen_edit,success,2026-09-25T13:41:18.843+00:00,2026-09-25T13:42:16.594+00:00,57.75,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00118_.png,True
cc4f4d79-5d4a-4bbc-a81c-8688ffdea8e1,klein,success,2026-09-25T13:42:35.307+00:00,2026-09-25T13:42:48.830+00:00,13.52,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,True,0,False,halo_klein_00081_.png,False
72895184-4fba-4304-adc5-79de770ffca8,klein,success,2026-09-25T13:43:05.321+00:00,2026-09-25T13:43:14.006+00:00,8.69,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00082_.png,False
210f30cd-1fdd-40c6-8db2-87dbeaf0a9b1,qwen_edit,success,2026-09-25T13:43:27.642+00:00,2026-09-25T13:44:24.969+00:00,57.33,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00119_.png,True
9bba6f41-a5fc-425b-840d-12d20e112cf1,klein_ref,success,2026-09-25T13:44:44.100+00:00,2026-09-25T13:45:05.916+00:00,21.82,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00347_.png,True
10303d95-e7d7-4b60-9c91-f1695c0544bc,klein_ref,success,2026-09-25T13:45:21.112+00:00,2026-09-25T13:45:37.713+00:00,16.6,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00348_.png,False
f660cfd0-3c40-4fd9-b4f8-2cf4f47224ed,qwen_edit,success,2026-09-25T13:45:52.601+00:00,2026-09-25T13:46:50.874+00:00,58.27,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00120_.png,True
8d7d1243-738b-4ac6-8ae9-76b95ea97790,klein,success,2026-09-25T13:47:10.463+00:00,2026-09-25T13:47:23.791+00:00,13.33,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,True,0,False,halo_klein_00083_.png,False
5d66cb22-f28c-493b-9a39-57e701db562e,klein,success,2026-09-25T13:47:39.873+00:00,2026-09-25T13:47:48.627+00:00,8.75,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00084_.png,True
676342dc-715e-42f9-b78e-6b1fa7729a25,klein,success,2026-09-25T13:48:07.609+00:00,2026-09-25T13:48:15.615+00:00,8.01,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00085_.png,True
f4073fbb-2451-4e4b-ba20-c1dc742f1f31,klein,success,2026-09-25T13:49:01.567+00:00,2026-09-25T13:49:09.937+00:00,8.37,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00086_.png,False
